player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,displayname
su34,wayne-sabin,Wayne,Sabin,http://www.atpworldtour.com/en/players/wayne-sabin/su34/overview,USA,,,,,,,,,,,,,,,Sabin W.
su36,ernest-sutter,Ernest,Sutter,http://www.atpworldtour.com/en/players/ernest-sutter/su36/overview,USA,,,,,,,,,,,,,,,Sutter E.
su38,otto-szigeti,Otto,Szigeti,http://www.atpworldtour.com/en/players/otto-szigeti/su38/overview,HUN,,,,,,,,,,,,,,,Szigeti O.
su39,eugene-smith,Eugene,Smith,http://www.atpworldtour.com/en/players/eugene-smith/su39/overview,USA,,,,,,,,,,,,,,,Smith E.
su37,ronald-shayes,Ronald,Shayes,http://www.atpworldtour.com/en/players/ronald-shayes/su37/overview,GBR,,,1912.09.12,1912.0,9.0,12.0,,,,,,,,,Shayes R.
su40,charles-swanson,Charles,Swanson,http://www.atpworldtour.com/en/players/charles-swanson/su40/overview,USA,,,,,,,,,,,,,,,Swanson C.
su41,w-stephen,W.,Stephen,http://www.atpworldtour.com/en/players/w-stephen/su41/overview,AUS,,,,,,,,,,,,,,,Stephen W.
su43,r-sheperd,R.,Sheperd,http://www.atpworldtour.com/en/players/r-sheperd/su43/overview,AUS,,,,,,,,,,,,,,,Sheperd R.
su44,lawrence-shaffi,Lawrence,Shaffi,http://www.atpworldtour.com/en/players/lawrence-shaffi/su44/overview,GBR,,,,,,,,,,,,,,,Shaffi L.
su45,brian-sturgeon,Brian,Sturgeon,http://www.atpworldtour.com/en/players/brian-sturgeon/su45/overview,GBR,,,,,,,,,,,,,,,Sturgeon B.
su46,yaswanath-rao-savur,Yaswanath-Rao,Savur,http://www.atpworldtour.com/en/players/yaswanath-rao-savur/su46/overview,IND,,,,,,,,,,,,,,,Savur Y.
su47,arnulf-schmidt,Arnulf,Schmidt,http://www.atpworldtour.com/en/players/arnulf-schmidt/su47/overview,ROU,,,,,,,,,,,,,,,Schmidt A.
su48,pat-sherwood,Pat,Sherwood,http://www.atpworldtour.com/en/players/pat-sherwood/su48/overview,GBR,,,,,,,,,,,,,,,Sherwood P.
su50,nigel-sharpe,Nigel,Sharpe,http://www.atpworldtour.com/en/players/nigel-sharpe/su50/overview,GBR,,,1904.12.23,1904.0,12.0,23.0,,,,,,,,,Sharpe N.
su55,denis-shapovalov,Denis,Shapovalov,http://www.atpworldtour.com/en/players/denis-shapovalov/su55/overview,CAN,"Nassau, The Bahamas","Tel Aviv, Israel",1999.04.15,1999.0,4.0,15.0,2016.0,167.0,76.0,"6'0""",72.0,183.0,Left-Handed,One-Handed Backhand,Shapovalov D.
su63,lazaros-stalios,Lazaros,Stalios,http://www.atpworldtour.com/en/players/lazaros-stalios/su63/overview,GRE,,,,,,,,,,,,,,,Stalios L.
su69,yuelisthira-singh,Yuelisthira,Singh,http://www.atpworldtour.com/en/players/yuelisthira-singh/su69/overview,IND,,,,,,,,,,,,,,,Singh Y.
su70,howard-stephens,Howard,Stephens,http://www.atpworldtour.com/en/players/howard-stephens/su70/overview,USA,,,,,,,,,,,,,,,Stephens H.
su71,alan-stedman,Alan,Stedman,http://www.atpworldtour.com/en/players/alan-stedman/su71/overview,NZL,,,1908.04.23,1908.0,4.0,23.0,,,,,,,,,Stedman A.
su72,karl-schroeder,Karl,Schroeder,http://www.atpworldtour.com/en/players/karl-schroeder/su72/overview,SWE,,,1913.10.30,1913.0,10.0,30.0,,,,,,,,,Schroeder K.
su73,gerald-stratford,Gerald,Stratford,http://www.atpworldtour.com/en/players/gerald-stratford/su73/overview,USA,,,,,,,,,,,,,,,Stratford G.
su76,walter-senior,Walter,Senior,http://www.atpworldtour.com/en/players/walter-senior/su76/overview,USA,,,,,,,,,,,,,,,Senior W.
su78,william-seward,William,Seward,http://www.atpworldtour.com/en/players/william-seward/su78/overview,USA,,,,,,,,,,,,,,,Seward W.
su77,m-smith,M.,Smith,http://www.atpworldtour.com/en/players/m-smith/su77/overview,USA,,,,,,,,,,,,,,,Smith M.
su75,patrick-spence,Patrick,Spence,http://www.atpworldtour.com/en/players/patrick-spence/su75/overview,RSA,,Queenstown,1898.02.11,1898.0,2.0,11.0,,,,,,,,,Spence P.
su81,finn-trygve-smith,Finn-Trygve,Smith,http://www.atpworldtour.com/en/players/finn-trygve-smith/su81/overview,NOR,,,,,,,,,,,,,,,Smith F.
su82,elek-straub,Elek,Straub,http://www.atpworldtour.com/en/players/elek-straub/su82/overview,HUN,,,,,,,,,,,,,,,Straub E.
su84,robert-salvet,Robert,Salvet,http://www.atpworldtour.com/en/players/robert-salvet/su84/overview,FRA,,,,,,,,,,,,,,,Salvet R.
su83,mohammed-sleem,Mohammed,Sleem,http://www.atpworldtour.com/en/players/mohammed-sleem/su83/overview,IND,,,1892.01.14,1892.0,1.0,14.0,,,,,,,,,Sleem M.
su87,lorenzo-sonego,Lorenzo,Sonego,http://www.atpworldtour.com/en/players/lorenzo-sonego/su87/overview,ITA,,"Torino, Italy",1995.05.11,1995.0,5.0,11.0,,161.0,73.0,,,,Right-Handed,Two-Handed Backhand,Sonego L.
su89,carl-schweikhardt,Carl,Schweikhardt,http://www.atpworldtour.com/en/players/carl-schweikhardt/su89/overview,USA,,,,,,,,,,,,,,,Schweikhardt C.
su91,eduardo-stanham,Eduardo,Stanham,http://www.atpworldtour.com/en/players/eduardo-stanham/su91/overview,URU,,,,,,,,,,,,,,,Stanham E.
su92,john-shales,John,Shales,http://www.atpworldtour.com/en/players/john-shales/su92/overview,GBR,,,,,,,,,,,,,,,Shales J.
su93,hira-lal-soni,Hira-Lal,Soni,http://www.atpworldtour.com/en/players/hira-lal-soni/su93/overview,IND,,,1906.08.22,1906.0,8.0,22.0,,,,,,,,,Soni H.
su95,andres-sissener,Andres,Sissener,http://www.atpworldtour.com/en/players/andres-sissener/su95/overview,ARG,,,,,,,,,,,,,,,Sissener A.
su96,franjo-schaeffer,Franjo,Schaeffer,http://www.atpworldtour.com/en/players/franjo-schaeffer/su96/overview,YUG,,,,,,,,,,,,,,,Schaeffer F.
su97,charles-scroope,Charles,Scroope,http://www.atpworldtour.com/en/players/charles-scroope/su97/overview,IRL,,,1886.02.14,1886.0,2.0,14.0,,,,,,,,,Scroope C.
su99,hyotare-sato,Hyotare,Sato,http://www.atpworldtour.com/en/players/hyotare-sato/su99/overview,JPN,,,1904.06.01,1904.0,6.0,1.0,,,,,,,,,Sato H.
sv01,ahmed-shukry,Ahmed,Shukry,http://www.atpworldtour.com/en/players/ahmed-shukry/sv01/overview,EGY,,,,,,,,,,,,,,,Shukry A.
sv03,federico-sendel,Federico,Sendel,http://www.atpworldtour.com/en/players/federico-sendel/sv03/overview,MEX,,,1910.06.09,1910.0,6.0,9.0,,,,,,,,,Sendel F.
sv00,gerald-sherwell,Gerald,Sherwell,http://www.atpworldtour.com/en/players/gerald-sherwell/sv00/overview,RSA,,,,,,,,,,,,,,,Sherwell G.
sv06,francisco-sindreu,Francisco,Sindreu,http://www.atpworldtour.com/en/players/francisco-sindreu/sv06/overview,ESP,,,,,,,,,,,,,,,Sindreu F.
sv07,clemente-serventi,Clemente,Serventi,http://www.atpworldtour.com/en/players/clemente-serventi/sv07/overview,ITA,,,,,,,,,,,,,,,Serventi C.
sv08,jsd-sweeting,J.S.D.,Sweeting,http://www.atpworldtour.com/en/players/jsd-sweeting/sv08/overview,AUS,,,,,,,,,,,,,,,Sweeting J.
sv11,h-smith,H.,Smith,http://www.atpworldtour.com/en/players/h-smith/sv11/overview,AUS,,,,,,,,,,,,,,,Smith H.
sv09,richard-schlesinger,Richard,Schlesinger,http://www.atpworldtour.com/en/players/richard-schlesinger/sv09/overview,AUS,,,,,,,,,,,,,,,Schlesinger R.
sv14,jo-sherwood,J.O.,Sherwood,http://www.atpworldtour.com/en/players/jo-sherwood/sv14/overview,AUS,,,,,,,,,,,,,,,Sherwood J.
sv13,r-shepherd,R.,Shepherd,http://www.atpworldtour.com/en/players/r-shepherd/sv13/overview,AUS,,,,,,,,,,,,,,,Shepherd R.
sv17,maurice-summerson,Maurice,Summerson,http://www.atpworldtour.com/en/players/maurice-summerson/sv17/overview,GBR,,,,,,,,,,,,,,,Summerson M.
sv18,george-stoddart,George,Stoddart,http://www.atpworldtour.com/en/players/george-stoddart/sv18/overview,GBR,,,,,,,,,,,,,,,Stoddart G.
sv19,hew-stoker,Hew,Stoker,http://www.atpworldtour.com/en/players/hew-stoker/sv19/overview,GBR,,,,,,,,,,,,,,,Stoker H.
sv20,henry-standring,Henry,Standring,http://www.atpworldtour.com/en/players/henry-standring/sv20/overview,GBR,,,,,,,,,,,,,,,Standring H.
sv22,w-stott,W.,Stott,http://www.atpworldtour.com/en/players/w-stott/sv22/overview,GBR,,,,,,,,,,,,,,,Stott W.
sv21,el-sarkies,E.L.,Sarkies,http://www.atpworldtour.com/en/players/el-sarkies/sv21/overview,INA,,,,,,,,,,,,,,,Sarkies E.
sv26,d-stralem,D.,Stralem,http://www.atpworldtour.com/en/players/d-stralem/sv26/overview,USA,,,,,,,,,,,,,,,Stralem D.
sv27,djr-sumner,D.J.R.,Sumner,http://www.atpworldtour.com/en/players/djr-sumner/sv27/overview,AUS,,,,,,,,,,,,,,,Sumner D.
sv30,bill-swinden,Bill,Swinden,http://www.atpworldtour.com/en/players/bill-swinden/sv30/overview,GBR,,,,,,,,,,,,,,,Swinden B.
sv32,r-spencer,R.,Spencer,http://www.atpworldtour.com/en/players/r-spencer/sv32/overview,AUS,,,,,,,,,,,,,,,Spencer R.
sv34,robert-stone,Robert,Stone,http://www.atpworldtour.com/en/players/robert-stone/sv34/overview,GBR,,,,,,,,,,,,,,,Stone R.
sv35,fr-scovell,F.R.,Scovell,http://www.atpworldtour.com/en/players/fr-scovell/sv35/overview,GBR,,,,,,,,,,,,,,,Scovell F.
sv36,rf-scovell,R.F.,Scovell,http://www.atpworldtour.com/en/players/rf-scovell/sv36/overview,GBR,,,,,,,,,,,,,,,Scovell R.
sv37,francis-stowe,Francis,Stowe,http://www.atpworldtour.com/en/players/francis-stowe/sv37/overview,GBR,,,,,,,,,,,,,,,Stowe F.
sv38,jp-sayers,J.P.,Sayers,http://www.atpworldtour.com/en/players/jp-sayers/sv38/overview,AUS,,,,,,,,,,,,,,,Sayers J.
sv39,s-simons,S.,Simons,http://www.atpworldtour.com/en/players/s-simons/sv39/overview,GBR,,,,,,,,,,,,,,,Simons S.
sv44,harvey-snodgrass,Harvey,Snodgrass,http://www.atpworldtour.com/en/players/harvey-snodgrass/sv44/overview,USA,,,,,,,,,,,,,,,Snodgrass H.
sv43,zenzo-shimizu,Zenzo,Shimizu,http://www.atpworldtour.com/en/players/zenzo-shimizu/sv43/overview,JPN,,,1893.03.25,1893.0,3.0,25.0,,,,,,,,,Shimizu Z.
sv45,cecil-stuart,Cecil,Stuart,http://www.atpworldtour.com/en/players/cecil-stuart/sv45/overview,AUS,,,,,,,,,,,,,,,Stuart C.
sv49,e-stokes,E.,Stokes,http://www.atpworldtour.com/en/players/e-stokes/sv49/overview,AUS,,,,,,,,,,,,,,,Stokes E.
sv55,miguel-semedo,Miguel,Semedo,http://www.atpworldtour.com/en/players/miguel-semedo/sv55/overview,POR,,,1996.04.23,1996.0,4.0,23.0,,,,,,,Right-Handed,Two-Handed Backhand,Semedo M.
sv74,a-scott,A.,Scott,http://www.atpworldtour.com/en/players/a-scott/sv74/overview,AUS,,,,,,,,,,,,,,,Scott A.
sv86,bert-st-john,Bert,ST. John,http://www.atpworldtour.com/en/players/bert-st-john/sv86/overview,AUS,,,,,,,,,,,,,,,St. John B.
sv93,charles-simond,Charles,Simond,http://www.atpworldtour.com/en/players/charles-simond/sv93/overview,GBR,,,,,,,,,,,,,,,Simond C.
sv94,td-stoward,T.D.,Stoward,http://www.atpworldtour.com/en/players/td-stoward/sv94/overview,GBR,,,,,,,,,,,,,,,Stoward T.
sw10,bernard-schwengers,Bernard,Schwengers,http://www.atpworldtour.com/en/players/bernard-schwengers/sw10/overview,CAN,,,,,,,,,,,,,,,Schwengers B.
sw16,henry-slocum,Henry,Slocum,http://www.atpworldtour.com/en/players/henry-slocum/sw16/overview,USA,,,,,,,,,,,,,,,Slocum H.
sw17,ej-sampson,E.J.,Sampson,http://www.atpworldtour.com/en/players/ej-sampson/sw17/overview,GBR,,,,,,,,,,,,,,,Sampson E.
sw22,ar-sawyer,A.R.,Sawyer,http://www.atpworldtour.com/en/players/ar-sawyer/sw22/overview,GBR,,,,,,,,,,,,,,,Sawyer A.
sw52,george-simond,George,Simond,http://www.atpworldtour.com/en/players/george-simond/sw52/overview,GBR,,,1867.01.23,1867.0,1.0,23.0,,,,,,,,,Simond G.
sw57,reginald-storms,Reginald,Storms,http://www.atpworldtour.com/en/players/reginald-storms/sw57/overview,BEL,,,,,,,,,,,,,,,Storms R.
sw77,heinrich-schomburgk,Heinrich,Schomburgk,http://www.atpworldtour.com/en/players/heinrich-schomburgk/sw77/overview,GER,,,1885.06.30,1885.0,6.0,30.0,,,,,,,,,Schomburgk H.
sw78,es-salmon,E.S.,Salmon,http://www.atpworldtour.com/en/players/es-salmon/sw78/overview,GBR,,,,,,,,,,,,,,,Salmon E.
sw79,rm-sweetman,R.M.,Sweetman,http://www.atpworldtour.com/en/players/rm-sweetman/sw79/overview,IRL,,,,,,,,,,,,,,,Sweetman R.
sw80,hm-sweetman,H.M.,Sweetman,http://www.atpworldtour.com/en/players/hm-sweetman/sw80/overview,IRL,,,,,,,,,,,,,,,Sweetman H.
sw91,basil-spaulding-de-garmendia,Basil,Spaulding de Garmendia,http://www.atpworldtour.com/en/players/basil-spaulding-de-garmendia/sw91/overview,USA,,,,,,,,,,,,,,,Spaulding De Garmendia B.
sx07,richard-sears,Richard,Sears,http://www.atpworldtour.com/en/players/richard-sears/sx07/overview,USA,,,,,,,,,,,,,,,Sears R.
sx17,quincy-shaw,Quincy,Shaw,http://www.atpworldtour.com/en/players/quincy-shaw/sx17/overview,USA,,,,,,,,,,,,,,,Shaw Q.
sx81,carl-soderlund,Carl,Soderlund,http://www.atpworldtour.com/en/players/carl-soderlund/sx81/overview,SWE,Sweden,"Stockholm, Sweden",1997.06.03,1997.0,6.0,3.0,,176.0,80.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Soderlund C.
sx90,fajing-sun,Fajing,Sun,http://www.atpworldtour.com/en/players/fajing-sun/sx90/overview,CHN,,"Shan Xi, China",1996.10.03,1996.0,10.0,3.0,,165.0,75.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,Sun F.
sx96,benjamin-sigouin,Benjamin,Sigouin,http://www.atpworldtour.com/en/players/benjamin-sigouin/sx96/overview,CAN,"Vancouver, BC, Canada","Vancouver, BC, Canada",1999.06.03,1999.0,6.0,3.0,,161.0,73.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand,Sigouin B.
sy31,ryan-james-storrie,Ryan James,Storrie,http://www.atpworldtour.com/en/players/ryan-james-storrie/sy31/overview,GBR,,"Dorchester, England",1998.02.28,1998.0,2.0,28.0,,,,,,,Right-Handed,Two-Handed Backhand,Storrie R.
sy58,issa-shanan-al-harrasi,Issa,Shanan Al Harrasi,http://www.atpworldtour.com/en/players/issa-shanan-al-harrasi/sy58/overview,QAT,,,1999.08.19,1999.0,8.0,19.0,,,,,,,,,Shanan Al Harrasi I.
sy75,patrik-sudic,Patrik,Sudic,http://www.atpworldtour.com/en/players/patrik-sudic/sy75/overview,CRO,,,1995.02.06,1995.0,2.0,6.0,,,,,,,Right-Handed,Two-Handed Backhand,Sudic P.
t001,kiyotaka-tachibana,Kiyotaka,Tachibana,http://www.atpworldtour.com/en/players/kiyotaka-tachibana/t001/overview,JPN,,,1960.02.02,1960.0,2.0,2.0,,,,,,,,,Tachibana K.
t003,eiji-takeuchi,Eiji,Takeuchi,http://www.atpworldtour.com/en/players/eiji-takeuchi/t003/overview,JPN,,,,,,,,,,,,,,,Takeuchi E.
t004,byron-talbot,Byron,Talbot,http://www.atpworldtour.com/en/players/byron-talbot/t004/overview,RSA,"Johannesburg, South Africa","Johannesburg, South Africa",1964.09.15,1964.0,9.0,15.0,1988.0,175.0,79.0,"6'0""",72.0,183.0,,,Talbot B.
t005,nobuya-tamura,Nobuya,Tamura,http://www.atpworldtour.com/en/players/nobuya-tamura/t005/overview,JPN,,,,,,,,,,,,,,,Tamura N.
t006,roscoe-tanner,Roscoe,Tanner,http://www.atpworldtour.com/en/players/roscoe-tanner/t006/overview,USA,,"Chattanooga, TN",1951.10.15,1951.0,10.0,15.0,,170.0,77.0,"6'0""",72.0,183.0,,,Tanner R.
t007,balazs-taroczy,Balazs,Taroczy,http://www.atpworldtour.com/en/players/balazs-taroczy/t007/overview,HUN,,"Budapest, Hungary",1954.05.09,1954.0,5.0,9.0,,170.0,77.0,"6'0""",72.0,183.0,,,Taroczy B.
t008,derek-tarr,Derek,Tarr,http://www.atpworldtour.com/en/players/derek-tarr/t008/overview,USA,,"East London, South Africa",1959.09.15,1959.0,9.0,15.0,,180.0,82.0,"6'1""",73.0,185.0,,,Tarr D.
t009,shoichi-tatsuno,Shoichi,Tatsuno,http://www.atpworldtour.com/en/players/shoichi-tatsuno/t009/overview,JPN,,,,,,,,,,,,,,,Tatsuno S.
t010,michael-tauson,Michael,Tauson,http://www.atpworldtour.com/en/players/michael-tauson/t010/overview,DEN,,"Copenhagen, Denmark",1966.06.25,1966.0,6.0,25.0,,185.0,84.0,"6'4""",76.0,193.0,,,Tauson M.
t011,brian-teacher,Brian,Teacher,http://www.atpworldtour.com/en/players/brian-teacher/t011/overview,USA,,"San Diego, CA",1954.12.23,1954.0,12.0,23.0,,175.0,79.0,"6'3""",75.0,191.0,,,Teacher B.
t012,eliot-teltscher,Eliot,Teltscher,http://www.atpworldtour.com/en/players/eliot-teltscher/t012/overview,USA,"Irvine, CA, USA","Palos Verdes, CA, USA",1959.03.15,1959.0,3.0,15.0,1977.0,150.0,68.0,"5'10""",70.0,178.0,,,Teltscher E.
t017,harald-theissen,Harald,Theissen,http://www.atpworldtour.com/en/players/harald-theissen/t017/overview,GER,,,1959.03.23,1959.0,3.0,23.0,,,,,,,,,Theissen H.
t014,ben-testerman,Ben,Testerman,http://www.atpworldtour.com/en/players/ben-testerman/t014/overview,USA,,"Knoxville, TN",1962.02.02,1962.0,2.0,2.0,,180.0,82.0,"6'1""",73.0,185.0,,,Testerman B.
t019,stephen-thompson,Stephen,Thompson,http://www.atpworldtour.com/en/players/stephen-thompson/t019/overview,AUS,,,,,,,,,,,,,,,Thompson S.
t020,gustavo-tiberti,Gustavo,Tiberti,http://www.atpworldtour.com/en/players/gustavo-tiberti/t020/overview,ARG,,"Rosario, Argentina",1959.12.11,1959.0,12.0,11.0,,155.0,70.0,"5'9""",69.0,175.0,,,Tiberti G.
t021,magnus-tideman,Magnus,Tideman,http://www.atpworldtour.com/en/players/magnus-tideman/t021/overview,SWE,,"Uppsala, Sweden",1963.04.09,1963.0,4.0,9.0,,180.0,82.0,"6'4""",76.0,193.0,,,Tideman M.
t022,matti-timonen,Matti,Timonen,http://www.atpworldtour.com/en/players/matti-timonen/t022/overview,FIN,,,,,,,,,,,,,,,Timonen M.
t025,alberto-tous,Alberto,Tous,http://www.atpworldtour.com/en/players/alberto-tous/t025/overview,ESP,,"Palma, Mallorca, Spain",1962.08.03,1962.0,8.0,3.0,,154.0,70.0,"5'9""",69.0,175.0,,,Tous A.
t031,phillip-tuckniss,Phillip,Tuckniss,http://www.atpworldtour.com/en/players/phillip-tuckniss/t031/overview,ZIM,,,,,,,,,,,,,,,Tuckniss P.
t029,craig-tregonning,Craig,Tregonning,http://www.atpworldtour.com/en/players/craig-tregonning/t029/overview,AUS,,,,,,,,,,,,,,,Tregonning C.
t032,thierry-tulasne,Thierry,Tulasne,http://www.atpworldtour.com/en/players/thierry-tulasne/t032/overview,FRA,,"Aix-en-Bains, France",1963.07.12,1963.0,7.0,12.0,,160.0,73.0,"5'10""",70.0,178.0,,,Tulasne T.
t033,jeff-turpin,Jeff,Turpin,http://www.atpworldtour.com/en/players/jeff-turpin/t033/overview,USA,"Dallas, TX","Dallas, TX",1960.05.13,1960.0,5.0,13.0,,199.0,90.0,"6'2""",74.0,188.0,,,Turpin J.
t034,desmond-tyson,Desmond,Tyson,http://www.atpworldtour.com/en/players/desmond-tyson/t034/overview,AUS,,"Griffith, NSW, Australia",1965.09.26,1965.0,9.0,26.0,,175.0,79.0,"6'1""",73.0,185.0,,,Tyson D.
t035,shamil-tarpischev,Shamil,Tarpischev,http://www.atpworldtour.com/en/players/shamil-tarpischev/t035/overview,RUS,,,,,,,,,,,,,,,Tarpischev S.
t037,ferdi-taygan,Ferdi,Taygan,http://www.atpworldtour.com/en/players/ferdi-taygan/t037/overview,USA,,"Worcester, MA",1956.12.05,1956.0,12.0,5.0,1977.0,150.0,68.0,"5'8""",68.0,173.0,,,Taygan F.
t049,luis-felipe-tavares,Luis Felipe,Tavares,http://www.atpworldtour.com/en/players/luis-felipe-tavares/t049/overview,BRA,,,1949.09.26,1949.0,9.0,26.0,,,,,,,,,Tavares L.
t039,peter-thrupp,Peter,Thrupp,http://www.atpworldtour.com/en/players/peter-thrupp/t039/overview,AUS,,"Brisbane, Australia",1963.12.23,1963.0,12.0,23.0,,172.0,78.0,"6'0""",72.0,183.0,,,Thrupp P.
t040,ion-tiriac,Ion,Tiriac,http://www.atpworldtour.com/en/players/ion-tiriac/t040/overview,ROU,,,1939.05.09,1939.0,5.0,9.0,,,,,,,,,Tiriac I.
t048,paul-torre,Paul,Torre,http://www.atpworldtour.com/en/players/paul-torre/t048/overview,FRA,,"Paris, France",1953.05.18,1953.0,5.0,18.0,,153.0,69.0,"5'11""",71.0,180.0,,,Torre P.
t050,roger-taylor,Roger,Taylor,http://www.atpworldtour.com/en/players/roger-taylor/t050/overview,GBR,,,1941.10.14,1941.0,10.0,14.0,,,,,,,,,Taylor R.
t052,robert-trogolo,Robert,Trogolo,http://www.atpworldtour.com/en/players/robert-trogolo/t052/overview,RSA,,,1953.06.15,1953.0,6.0,15.0,,170.0,77.0,"5'11""",71.0,180.0,,,Trogolo R.
t051,rolf-thung,Rolf,Thung,http://www.atpworldtour.com/en/players/rolf-thung/t051/overview,NED,"Amstelveen, The Netherlands","Naarden, The Netherlands",1951.07.27,1951.0,7.0,27.0,1973.0,180.0,82.0,"6'3""",75.0,191.0,,,Thung R.
t053,steven-turner,Steven,Turner,http://www.atpworldtour.com/en/players/steven-turner/t053/overview,USA,,,1946.10.17,1946.0,10.0,17.0,,,,,,,,,Turner S.
t054,mark-turpin,Mark,Turpin,http://www.atpworldtour.com/en/players/mark-turpin/t054/overview,USA,"New Braunfels, TX","Clinton, OK",1957.02.04,1957.0,2.0,4.0,,180.0,82.0,"6'0""",72.0,183.0,,,Turpin M.
t059,jorge-todero,Jorge,Todero,http://www.atpworldtour.com/en/players/jorge-todero/t059/overview,ARG,,,,,,,,,,,,,,,Todero J.
t074,james-turner,James,Turner,http://www.atpworldtour.com/en/players/james-turner/t074/overview,GBR,,"Bathford, Avon, England",1965.07.02,1965.0,7.0,2.0,,160.0,73.0,"5'11""",71.0,180.0,,,Turner J.
t062,kiyoski-tanabe,Kiyoski,Tanabe,http://www.atpworldtour.com/en/players/kiyoski-tanabe/t062/overview,JPN,,,1948.04.22,1948.0,4.0,22.0,,,,,,,,,Tanabe K.
t075,toyokazu-tomogane,Toyokazu,Tomogane,http://www.atpworldtour.com/en/players/toyokazu-tomogane/t075/overview,JPN,,,,,,,,,,,,,,,Tomogane T.
t079,kunio-tsukamoto,Kunio,Tsukamoto,http://www.atpworldtour.com/en/players/kunio-tsukamoto/t079/overview,JPN,,,,,,,,,,,,,,,Tsukamoto K.
t077,gerard-toulon,Gerard,Toulon,http://www.atpworldtour.com/en/players/gerard-toulon/t077/overview,FRA,,"Fez, France",1954.09.24,1954.0,9.0,24.0,,161.0,73.0,"6'1""",73.0,185.0,,,Toulon G.
t078,john-trickey,John,Trickey,http://www.atpworldtour.com/en/players/john-trickey/t078/overview,AUS,,,,,,,,,,,,,,,Trickey J.
t080,jeff-twist,Jeff,Twist,http://www.atpworldtour.com/en/players/jeff-twist/t080/overview,AUS,,,,,,,,,,,,,,,Twist J.
t081,sergio-tacchini,Sergio,Tacchini,http://www.atpworldtour.com/en/players/sergio-tacchini/t081/overview,ITA,,,,,,,,,,,,,,,Tacchini S.
t082,juan-torralbo,Juan,Torralbo,http://www.atpworldtour.com/en/players/juan-torralbo/t082/overview,ESP,,,,,,,,,,,,,,,Torralbo J.
t085,steve-tidball,Steve,Tidball,http://www.atpworldtour.com/en/players/steve-tidball/t085/overview,USA,,,,,,,,,,,,,,,Tidball S.
t086,piero-toci,Piero,Toci,http://www.atpworldtour.com/en/players/piero-toci/t086/overview,ITA,,,,,,,,,,,,,,,Toci P.
t088,george-taylor,George,Taylor,http://www.atpworldtour.com/en/players/george-taylor/t088/overview,USA,,"Redlands, CA, U.S.A.",1950.05.04,1950.0,5.0,4.0,,,,,,,,,Taylor G.
t087,frank-tutvin,Frank,Tutvin,http://www.atpworldtour.com/en/players/frank-tutvin/t087/overview,USA,,,,,,,,,,,,,,,Tutvin F.
t089,gary-thoroughood,Gary,Thoroughood,http://www.atpworldtour.com/en/players/gary-thoroughood/t089/overview,AUS,,,,,,,,,,,,,,,Thoroughood G.
t090,yuji-tezuka,Yuji,Tezuka,http://www.atpworldtour.com/en/players/yuji-tezuka/t090/overview,JPN,,,,,,,,,,,,,,,Tezuka Y.
t091,william-tym,William,Tym,http://www.atpworldtour.com/en/players/william-tym/t091/overview,USA,,,,,,,,,,,,,,,Tym W.
t094,tony-trabert,Tony,Trabert,http://www.atpworldtour.com/en/players/tony-trabert/t094/overview,USA,,"Cincinnati, OH",1930.08.10,1930.0,8.0,10.0,,180.0,82.0,"6'1""",73.0,185.0,,,Trabert T.
t096,graeme-thomson,Graeme,Thomson,http://www.atpworldtour.com/en/players/graeme-thomson/t096/overview,AUS,,,,,,,,,,,,,,,Thomson G.
t099,jacques-thamin,Jacques,Thamin,http://www.atpworldtour.com/en/players/jacques-thamin/t099/overview,FRA,,,1952.05.23,1952.0,5.0,23.0,,,,,,,,,Thamin J.
